"tau= 0.01","tau= 0.02","tau= 0.03","tau= 0.04","tau= 0.05","tau= 0.06","tau= 0.07","tau= 0.08","tau= 0.09","tau= 0.10","tau= 0.11","tau= 0.12","tau= 0.13","tau= 0.14","tau= 0.15","tau= 0.16","tau= 0.17","tau= 0.18","tau= 0.19","tau= 0.20","tau= 0.21","tau= 0.22","tau= 0.23","tau= 0.24","tau= 0.25","tau= 0.26","tau= 0.27","tau= 0.28","tau= 0.29","tau= 0.30","tau= 0.31","tau= 0.32","tau= 0.33","tau= 0.34","tau= 0.35","tau= 0.36","tau= 0.37","tau= 0.38","tau= 0.39","tau= 0.40","tau= 0.41","tau= 0.42","tau= 0.43","tau= 0.44","tau= 0.45","tau= 0.46","tau= 0.47","tau= 0.48","tau= 0.49","tau= 0.50","tau= 0.51","tau= 0.52","tau= 0.53","tau= 0.54","tau= 0.55","tau= 0.56","tau= 0.57","tau= 0.58","tau= 0.59","tau= 0.60","tau= 0.61","tau= 0.62","tau= 0.63","tau= 0.64","tau= 0.65","tau= 0.66","tau= 0.67","tau= 0.68","tau= 0.69","tau= 0.70","tau= 0.71","tau= 0.72","tau= 0.73","tau= 0.74","tau= 0.75","tau= 0.76","tau= 0.77","tau= 0.78","tau= 0.79","tau= 0.80","tau= 0.81","tau= 0.82","tau= 0.83","tau= 0.84","tau= 0.85","tau= 0.86","tau= 0.87","tau= 0.88","tau= 0.89","tau= 0.90","tau= 0.91","tau= 0.92","tau= 0.93","tau= 0.94","tau= 0.95","tau= 0.96","tau= 0.97","tau= 0.98","tau= 0.99"
"1343",146.907119459715,148.674559222839,150.209780916641,152.918502146644,153.631437157168,154.210312774342,155.02663265575,155.680764162481,156.966640783685,157.663672742619,158.681293506695,159.297530674332,160.353262201294,161.491824173398,161.785544627932,162.899777729951,163.465626094159,164.060223504397,165.439574035863,166.084467825065,167.050625909954,167.565963697082,168.181010076376,168.747896905616,170.313247530199,171.603287420301,172.135631266368,172.863576645048,173.057312999169,173.378066494318,174.129043592184,174.883230593374,175.380481575478,176.009093838216,176.722074472234,177.397497564753,177.966812682849,178.813075560953,179.913101054749,180.078188344604,181.330494858687,181.595879867192,181.96851844355,182.929664649253,183.980578820047,184.165188350577,184.599922096362,185.535933486992,185.910986689054,187.370854019288,187.628536733997,188.138579068599,188.271495892158,188.563340653961,188.920537833694,189.321189671409,190.384720388293,191.002965373771,192.081774697162,192.324447564143,192.379567877366,192.820098532525,193.320197401487,193.475312397496,194.17522527352,194.538647958529,195.024457614131,195.916459724979,196.467773621459,197.373414822169,197.996119339041,198.505237089384,198.890079298397,199.563728507102,199.805715735438,200.346368530514,200.723342725289,200.855913743579,201.961271463675,203.141735405241,203.45610218303,204.824490010423,205.425364049689,205.964181158744,207.052311538919,208.359970805485,208.617558654342,209.543339232363,210.572393905459,212.215201476748,214.076985311751,215.350251313616,216.312353251489,217.064859268562,219.383860761555,221.969554945671,223.137583890293,222.974448586004,227.505569508845
"1344",148.63677803395,150.509443554253,152.043374594827,154.88042103724,155.642412697132,156.187338846209,157.050103651142,157.731994014015,159.068415699468,159.716115406014,160.784219326724,161.391048307693,162.504716828666,163.593937240455,163.873150634625,164.96131926034,165.570974506735,166.228038700482,167.65418293801,168.256683402101,169.298537637015,169.852765053228,170.52231258303,171.105741760167,172.744188291541,173.986734975698,174.538106063232,175.273852159008,175.476064607602,175.825667552334,176.576334417193,177.353506428521,177.849502039459,178.464653474161,179.16211039304,179.855008144597,180.360637622889,181.188011480452,182.293440290312,182.454493913416,183.750609297231,184.02544774095,184.415430673814,185.391730487858,186.483364052449,186.671709583189,187.107342236893,188.078784007792,188.463175300473,189.931436604218,190.201748284414,190.734252358534,190.827406340315,191.09324505183,191.454900591485,191.857934086102,192.94547382652,193.586545741699,194.695226010695,194.917239382279,194.966156505021,195.39590620101,195.917396556786,196.074776180756,196.749852605278,197.092503421542,197.603528215976,198.502849050131,199.100165618166,199.950794895834,200.605947241304,201.134220241286,201.528073438593,202.232405985918,202.510193752946,203.049960277999,203.424825925486,203.565035368677,204.655663057333,205.928149136934,206.227632318371,207.622715899565,208.229200262689,208.787350212676,209.91218871908,211.276157044556,211.531310399906,212.430611949196,213.468099658539,215.166977186746,217.070786397258,218.34533595059,219.297476899166,220.004536471292,222.382518669542,224.924493847231,226.108579919093,225.989166081829,230.487210761929
"1345",150.138509384672,152.096542391922,153.623167977884,156.565108461662,157.367039745641,157.88342064496,158.784051392959,159.488092694957,160.865911432197,161.474718509775,162.585651674107,163.183175063647,164.343673476663,165.38981668886,165.656677204586,166.721938157153,167.369409851391,168.07971320705,169.543741034472,170.109935046291,171.214574492116,171.800790667092,172.516427743638,173.113221899893,174.812061473874,176.015435515121,176.580297113689,177.324280152637,177.534446743442,177.908839542744,178.657959295064,179.45285144089,179.946353779354,180.549938884984,181.231792771247,181.939152544934,182.392345710276,183.20277892285,184.314098298942,184.471163890315,185.801129672666,186.084378560644,186.488863061197,187.47678530771,188.601480679752,188.792508324179,189.227951869517,190.228499910735,190.620139496779,192.094328913067,192.374435666714,192.925288243062,192.984850882785,193.227911342775,193.592989933483,193.997471764816,195.103973377498,195.763703024079,196.897390061454,197.103164400491,197.146531636229,197.566312660861,198.106221832118,198.26537069546,198.919566356709,199.244058261383,199.775276161564,200.679772309646,201.317362416456,202.126888161424,202.808661688584,203.352709755947,203.753076454132,204.482865657974,204.7911836356,205.329888501755,205.702476776194,205.848743387754,206.926413416638,208.282245752845,208.570580331607,209.986116385148,210.596987487505,211.17086630508,212.326786088692,213.736990790404,213.991078731401,214.863572351611,215.906372522177,217.651605816593,219.588293699368,220.860756056055,221.804829820893,222.473233414395,224.896367156486,227.397815797467,228.591960418732,228.55261923353,233.00254882029
"1346",150.462665998622,152.43702761965,153.950542648282,156.915822153571,157.725168401005,158.234870118051,159.143376011139,159.851296599286,161.238946995436,161.83970074245,162.960426661055,163.554768521964,164.723795735577,165.760278012254,166.024546094438,167.085506273975,167.741387925617,168.463995564495,169.937324216441,170.495548244905,171.613176711596,172.205543817423,172.931864675199,173.531690827933,175.244652577148,176.440680532652,177.00737971794,177.754137077775,177.965673171375,178.343539963631,179.092258531106,179.890389932551,180.382383900037,180.983867443255,181.660357203619,182.371672128691,182.814410489444,183.62164245837,184.735868274108,184.890680832054,186.227536116614,186.512252003974,186.919794691333,187.910420169337,189.043101553921,189.234099099623,189.668460237302,190.675888348686,191.06884904515,192.546188834478,192.827063003746,193.381865913721,193.432924523846,193.670201492506,194.035983165235,194.440935695292,195.552388337656,196.216575193598,197.356475098464,197.55902268445,197.600203283547,198.017627367897,198.560783247615,198.719149584036,199.36918259092,199.689309720967,200.223824576643,201.130248093346,201.77690093255,202.578855957095,203.266637532935,203.814210162561,204.214412474454,204.950549508633,205.264947511109,205.803389228198,206.173486422077,206.320443602689,207.396030764612,208.771999935218,209.058238470351,210.479049500569,211.091614747231,211.668872110014,212.832125207128,214.253992629642,214.507315836834,215.372981113753,216.416979178589,218.173843464304,220.119271149406,221.390302676796,222.327285071005,222.986874628749,225.420931758234,227.91387952625,229.104855243165,229.087365177208,233.521530455816
"1347",152.10093240298,154.161180367101,155.66227731069,158.733263672847,159.583009900109,160.062782838488,161.009460702601,161.739286867442,163.168625760515,163.731503015767,164.897486551275,165.480686565841,166.696698675509,167.686401139863,167.937534131545,168.973056862341,169.669618449928,170.448579140018,171.959408454648,172.478826974808,173.661051458778,174.286095298154,175.060700564911,175.673816096757,177.44833365878,178.604320646997,179.182421776745,179.939670061602,180.16080810777,180.565509172337,181.311176856082,182.12612899434,182.614191216806,183.203057943265,183.861037306943,184.586895479047,184.975551461486,185.763694404552,186.885547830636,187.035680994145,188.404260233435,188.698442849228,189.121102107849,190.122486848405,191.288020532411,191.481411191857,191.914695237654,192.951591385972,193.351443713864,194.833049878932,195.123481834735,195.696799028219,195.712784195074,195.925469746521,196.294394894597,196.700167557102,197.82981156524,198.512681978551,199.678713960026,199.865840644244,199.901011291056,200.307064757166,200.870305392468,201.030567960593,201.658561295052,201.95902369322,202.513643370734,203.424089788601,204.114942266191,204.879862989896,205.594553699758,206.158167653839,206.564263315069,207.326383506137,207.673183333804,208.21000035921,208.577377147702,208.730352668146,209.79135008096,211.262115508683,211.538238236449,212.977699426086,213.594287139206,214.187362755885,215.383642270745,216.852086528501,217.10605854931,217.937906350405,218.985351432476,220.789161890067,222.765306343802,224.030565743405,224.961145260395,225.579764526099,228.05517042634,230.501085622788,231.699166143892,231.82095154287,236.180879494629
"1348",153.157884805448,155.269518931754,156.755025415394,159.89100888427,160.76489639651,161.225549028288,162.195421599136,162.938010653017,164.39329511354,164.933619711932,166.128477543889,166.703545545419,167.947388385209,168.906949931882,169.149800570028,170.169103976409,170.891701104953,171.706640479099,173.240707211955,173.735394172673,174.957341134821,175.602140341791,176.407386839616,177.028639369735,178.841647517382,179.973565310044,180.557215774397,181.322304438256,181.549847860773,181.970694324866,182.71389467826,183.538453820733,184.023096021187,184.604017753376,185.248647184005,185.983790499063,186.339166558442,187.11505782097,188.243181928816,188.389426599379,189.776193813394,190.076402274048,190.508492380759,191.516179809317,192.702045005685,192.896460774759,193.328195792138,194.383485410572,194.787259530692,196.271721713068,196.567178650289,197.151821803736,197.145182536812,197.34175103847,197.712442156285,198.118546503671,199.259418230628,199.95386971627,201.136794546781,201.315095313078,201.34589596399,201.744383769018,202.320200051685,202.481045267978,203.095282010152,203.382948214324,203.949212386721,204.862058101865,205.581693027185,206.326409647236,207.057717090361,207.631256468595,208.039876506854,208.818462244805,209.185426607819,209.720964192152,210.085405341964,210.241704725937,211.293468668234,212.828012723775,213.098546796653,214.549041394442,215.168323514025,215.771062332465,216.988707772159,218.486511746353,218.741455378866,219.549146133665,220.597980116896,222.431382248012,224.426107932047,225.685854121926,226.610580171897,227.203030785593,229.702613719388,232.117369511314,233.315646254573,233.550078261166,237.851226230254
"1349",154.465923148906,156.637916629842,158.104942156763,161.316644642564,162.21904265104,162.656771198408,163.653793974391,164.41125167813,165.896608253203,166.411163288227,167.640815922071,168.205712690078,169.482261230167,170.404927369618,170.637711487367,171.636671324964,172.390847055161,173.248962580469,174.809573299177,175.274213358373,176.543302648588,177.211534128794,178.053311161109,178.683929332617,180.541975277233,181.645361119962,182.234485400936,183.009693720436,183.245728705607,183.686780259351,184.426355280651,185.261746084667,185.741894424748,186.312905552767,186.940989697075,187.686750736736,188.002280001522,188.762714898096,189.898816714162,190.040413721722,191.447198161719,191.755074436164,192.198491593584,193.212989586354,194.422175563449,194.617751193166,195.047426860074,196.124116436522,196.532303566376,198.018792773435,198.32023165847,198.918102514881,198.884618422465,199.061708379335,199.434291548301,199.840420428352,200.993779946906,201.701562585298,202.904664802949,203.073212520443,203.098874931299,203.487899433019,204.079441658733,204.241248857583,204.838751181161,205.110854993303,205.690804669373,206.605660674991,207.360877476351,208.084156255254,208.834846612634,209.420001792653,209.83154182428,210.629330403474,211.020725847645,211.554441920252,211.915577175156,212.075837424735,213.115800032921,214.730464333573,214.995009641414,216.457146854259,217.07922816753,217.693256564559,218.936834586293,220.468570705839,220.725894870894,221.501729614998,222.551191962971,224.418809403992,226.433533227751,227.685093808429,228.605193873765,229.166061662551,231.69137887776,234.066394725274,235.264204598691,235.66238224175,239.882109759272
"1350",154.344137510362,156.508694299675,157.961256443385,161.168504997881,162.067017409036,162.505726630368,163.500326940046,164.255473342198,165.740033498802,166.256264155188,167.483836958875,168.04810659206,169.319998532619,170.245675352559,170.479453234963,171.481188828489,172.233232825133,173.089133499098,174.649586054724,175.116588013417,176.381138316654,177.04642698552,177.886371738741,178.516638269395,180.373027440413,181.480373244097,182.068365391824,182.843916775937,183.078565973023,183.514733197687,184.254935785018,185.089032821679,185.568610831706,186.141009960979,186.768453428489,187.514622031722,187.834182527321,188.596851416209,189.73454167863,189.874481524372,191.279676945989,191.586234393725,192.028614642844,193.043180774572,194.25194406411,194.446616355316,194.875141091678,195.951258073525,196.358851388049,197.848203715958,198.147305671277,198.744225486142,198.711060925094,198.888775826717,199.261200599477,199.667720778601,200.82168988341,201.529174359386,202.732071955564,202.901649054559,202.926298332218,203.316100153841,203.905122580692,204.065053058807,204.664424310316,204.937362048546,205.514790833993,206.430952571589,207.183452386075,207.908853126429,208.658473761252,209.242980927585,209.652159680619,210.449808384142,210.838283749793,211.372070591786,211.730408170251,211.889479137442,212.931527693074,214.541837050568,214.806895369133,216.26982621661,216.892888227522,217.506076612509,218.748556959575,220.280351320817,220.536534268436,221.314430017524,222.364424393991,224.231980352568,226.248002120557,227.499625356905,228.411969152533,228.974755844632,231.500806355399,233.880460928303,235.070775588082,235.452040288501,239.675375725757
"1351",155.530131676167,157.746090928014,159.178001521679,162.450570416311,163.373386064352,163.791569414051,164.809468870324,165.577033901024,167.087688446902,167.582060959437,168.840714273027,169.395241593135,170.694816588045,171.587361424337,171.812195962575,172.795506439991,173.57585999728,174.470260510638,176.053542819251,176.493668814443,177.799133829344,178.484544339491,179.356843618992,179.995160631513,181.8908874278,182.973898115769,183.565570738085,184.351015967044,184.593699364011,185.047411031275,185.783983446725,186.626962970174,187.102042940822,187.665501295557,188.277479341484,189.032903566345,189.317475488831,190.066147184096,191.211964029679,191.347202847349,192.768493199415,193.081993367036,193.534351718327,194.554472804489,195.783287320737,195.978693725848,196.404863281986,197.499637166993,197.910804137428,199.401577762605,199.705389317337,200.313704475891,200.256563853997,200.416743300295,200.79062801152,201.196969718521,202.361599574986,203.080572778179,204.301700889885,204.463523219264,204.483310334349,204.864470780843,205.46758785712,205.628055908973,206.212577505655,206.471504389315,207.06035115537,207.977963690087,208.762863849315,209.471808833184,210.238184481499,210.83277392142,211.243831989769,212.058359253576,212.468282332642,213.000151136964,213.354816877469,213.517106266727,214.548392986093,216.23333956738,216.493709124624,217.966017575973,218.591527361565,219.214439686868,220.480458334329,222.041887866152,222.3010571785,223.048112764164,224.097966755578,225.995351647024,228.027808197223,229.270716186552,230.178806615629,230.713347305525,233.260070190611,235.603060093797,236.7900678064,237.340153295693,241.481391699495
"1352",153.253074084597,155.362154581236,156.788788125693,159.938800279597,160.81018796233,161.265331401397,162.237332189539,162.977562446086,164.441804481548,164.9783700563,166.179666260104,166.748393135769,167.988627400921,168.943924345079,169.18626441896,170.207318981599,170.934687255234,171.758721700942,173.302645842784,173.79376719262,175.018317071788,175.661997231963,176.475161070254,177.098776117803,178.923554150219,180.058096900019,180.639388470557,181.409776251351,181.635830555792,182.047729346319,182.791483320445,183.615539585342,184.096094814201,184.678044931848,185.313260315224,186.054062307769,186.408237453961,187.185778462232,188.322696843369,188.461271735216,189.850132131689,190.148811020784,190.581737766038,191.592207149868,192.785786891849,192.977431888041,193.404181389646,194.465760105898,194.869142170742,196.364480483825,196.653994547213,197.240454951931,197.224321155022,197.415191263449,197.786070024538,198.193497554862,199.341321603129,200.039939281279,201.229945388749,201.408039106138,201.433218628629,201.830536033059,202.403746361766,202.558401914459,203.172629837277,203.456956214096,204.0196890056,204.937845139315,205.66209679438,206.40659732407,207.141781294937,207.717564332307,208.118917606467,208.904527080931,209.270938212358,209.806072918955,210.159442116747,210.313099269836,211.367594309434,212.918637929438,213.188839606049,214.646603293813,215.270425782505,215.874640030632,217.098572412242,218.609896720817,218.861747606523,219.663767493507,220.714500929043,222.561078737752,224.56822053052,225.824567413531,226.720085921003,227.306824835196,229.818807573835,232.233776521822,233.405383883554,233.648693444938,237.928402667692
"1353",144.705394070853,146.308782437615,147.694949589816,150.244724910817,150.878658350603,151.497802379248,152.249879382152,152.855961653613,154.086159248604,154.860242085185,155.818486414725,156.431149601133,157.391201064945,158.584693160429,158.897750051633,160.055147629017,160.563464399638,161.083994625961,162.416410290585,163.115150971315,163.976627639513,164.432733285095,164.985293764373,165.531101435772,167.012646733883,168.375554652762,168.86179896537,169.592304845909,169.769899694979,170.035102390461,170.781964362461,171.495547525657,171.977074961154,172.629763982451,173.326849248763,173.991035569099,174.660975203751,175.535970669195,176.648254050624,176.802247557757,177.991089848821,178.240926396526,178.590231848499,179.532138371256,180.541590830378,180.71322228972,181.132255408385,182.027522056943,182.387058659471,183.860246232438,184.083992548348,184.564140504798,184.733257819358,185.04450541273,185.395850673088,185.794483396732,186.83566481098,187.429417889204,188.475180661325,188.746607580274,188.797485356553,189.246565101125,189.709895746576,189.848700748678,190.58612916372,190.968890587977,191.408489482734,192.300188866086,192.796461107783,193.800085346594,194.384329370557,194.869301490041,195.221752048261,195.865245089156,196.056391865772,196.59976680611,196.957417393218,197.072384789384,198.20769581097,199.290761596997,199.631619510426,200.975479333262,201.578100178359,202.091394712088,203.135819344134,204.390409168693,204.641488030348,205.587920446761,206.603502055514,208.192943505127,210.022319250978,211.276777041367,212.182218821224,212.988872941113,215.2432657897,217.883698128737,218.967477298197,218.824257422282,223.311502056746
"1354",138.780742947058,139.935172326342,141.22454721555,143.236285967492,143.66497104815,144.423257494022,144.97996373141,145.460846601949,146.477762857365,147.505583909381,148.27411527296,148.896701112397,149.607609089204,150.948355622687,151.312879699758,152.553760042831,152.911272330204,153.204815691894,154.332610452482,155.181598877937,155.748477329897,156.050070106682,156.401727948564,156.87252091112,158.054511795478,159.596275285648,159.95340394147,160.682040939206,160.83654200499,161.019815954495,161.735280622638,162.325375854799,162.773766321883,163.477793697832,164.161649066532,164.758367167264,165.709396810822,166.631883227511,167.736918719687,167.903074777517,168.874188697775,169.098246280581,169.379660454284,170.239973799282,171.075546938539,171.225056665122,171.622535354921,172.367242024041,172.680637332539,174.101256505391,174.264062286538,174.649400443975,174.970280150837,175.355544266523,175.686071950276,176.063166186437,176.984374931355,177.48323830752,178.396719659982,178.756491274371,178.827897231751,179.293927458949,179.682301585807,179.816282988835,180.652037263768,181.096354935978,181.425153934823,182.267914242793,182.612283194306,183.930356625431,184.381702429229,184.787896605687,185.088380484618,185.607331839702,185.681031791052,186.228809942014,186.599583066658,186.680836721533,187.867294864301,188.676553780955,189.104109406197,190.310383343303,190.882974144579,191.312898713914,192.203034337746,193.220153841591,193.481510688818,194.460199097383,195.404034297819,196.768928987376,198.401055489775,199.585934875509,200.530315988557,201.506114779392,203.454156422011,206.181543541172,207.17222826737,207.564626527289,211.796524971458
"1355",134.36301213367,135.141981105415,136.319599159195,137.87677290881,138.138305152727,139.017588313953,139.410415773057,139.782825910904,140.616851275004,141.894021716013,142.51311885214,143.125193359336,143.62843714279,145.049328472053,145.450706981647,146.739683060859,147.004612392958,147.138182162073,148.08190992118,149.037421123461,149.379315223411,149.561617798137,149.767101478325,150.170786592617,151.105037050212,152.77225229322,152.993555791214,153.740156509436,153.88104721435,154.032529618349,154.695720602193,155.161773761767,155.555377019742,156.298698150028,156.916799788626,157.45924404322,158.660382987159,159.595827487179,160.694890274405,160.875569108681,161.640768393559,161.853009144103,162.079256945035,162.856740848916,163.538951654914,163.667437448263,164.037539312721,164.653683162279,164.923678060447,166.278762990458,166.389746709309,166.695615843848,167.140149705602,167.563761025084,167.875895521867,168.224900086641,169.024424039661,169.444497593152,170.232018362645,170.660814043617,170.750466601951,171.208857921633,171.543792482235,171.682899122271,172.599288348312,173.077541986379,173.313491883382,174.09700635243,174.336210821093,175.96987866437,176.310815838557,176.653113019201,176.905485360147,177.320731259451,177.32749723907,177.881095898401,178.277276157296,178.331488643869,179.552277612026,180.191095508403,180.707708031232,181.775578315704,182.313557671936,182.670304749209,183.416832489841,184.225414583905,184.486147590734,185.449536026423,186.303653776143,187.488281968893,188.93411243499,190.016242710554,191.004230277454,192.110555813153,193.752651343275,196.479769572754,197.403835192283,198.665944505361,202.416757232977
"1356",131.174172664001,131.671882208365,132.747736458501,133.960748842972,134.100605676887,135.077948171527,135.347515972259,135.636109994897,136.329591667833,137.824039577647,138.334025153348,138.925091322993,139.2736805081,140.723867762837,141.149072452386,142.460297854954,142.681522626782,142.71705604215,143.51306251988,144.536459529878,144.726359021621,144.82724246436,144.939430595537,145.28953389193,146.039897112884,147.780153974578,147.880601214446,148.653219636307,148.784425197391,148.940291496222,149.544297800121,149.900860190542,150.232011819316,151.004099986355,151.529498910495,152.033723550973,153.439762130102,154.365600073429,155.455844233518,155.652921175646,156.248361997811,156.45776541069,156.642644251511,157.347357993688,157.908724420851,158.019809716597,158.362898637619,158.880519297026,159.114587935659,160.40562744814,160.477502390614,160.723765715595,161.260918912656,161.695643113174,161.993936197037,162.314326723673,163.005535861947,163.367835017827,164.044305735095,164.517386546821,164.622618294893,165.058594914606,165.357359724026,165.508153601868,166.486494036315,166.977496362923,167.144105849238,167.869679777274,168.0402206288,169.946209352704,170.205023850587,170.501204396501,170.714631728434,171.052252311461,171.033780456151,171.595201293593,172.024417247843,172.059507772678,173.302565516713,173.838605210278,174.434015862091,175.382202447148,175.886638411979,176.185365574346,176.805682330723,177.449481693939,177.695492861216,178.627404213235,179.391964540663,180.449287183823,181.742945159336,182.716703773845,183.740652819354,184.939967833693,186.318670885285,188.994899614196,189.886717117221,192.024045801408,195.236075184383
"1357",127.77430558334,127.97881058261,128.932758056569,129.781023365878,129.798884210153,130.891294365201,131.031380070355,131.229565999838,131.771296286499,133.533642624831,133.930108297939,134.483129849063,134.672127609223,136.11434677582,136.560172847028,137.877984676435,138.088375783245,138.05008282604,138.678286835333,139.75874488378,139.812071549227,139.838829072476,139.874721179315,140.164612934249,140.72480355081,142.511667673268,142.463539790671,143.278022369195,143.397096760421,143.594967360428,144.110871996355,144.331053409969,144.568921051536,145.371400278048,145.743017565626,146.210738207057,147.857553399647,148.748521139559,149.820117083071,150.043595897731,150.443265136362,150.65657259591,150.797187572166,151.412110658546,151.838902018938,151.930062956848,152.237261848688,152.648987466907,152.841266515448,154.045861965347,154.077252944947,154.261260097256,154.897421622392,155.321359154108,155.605568095151,155.886133395865,156.440620465709,156.744727620541,157.279545142347,157.786365202938,157.911533252508,158.302299404255,158.566172170526,158.74044952984,159.787456455077,160.275881908438,160.370902372528,161.018047737234,161.125202308221,163.358467418117,163.532095932013,163.782678036017,163.952636960045,164.208901633948,164.197888645151,164.773175419375,165.257976249977,165.274959538281,166.538443829117,166.985437721896,167.678298453146,168.481238498594,168.939999590582,169.17341223079,169.631673239624,170.090722447624,170.297475533177,171.179487125813,171.821354249029,172.757124831433,173.876911098066,174.698539008697,175.762568639828,177.055357763994,178.116035860682,180.675985734666,181.565546115293,184.83723141844,187.272277297745
"1358",126.10678694599,126.17514939932,127.061737424316,127.738436686913,127.702149615271,128.85569513857,128.93534577477,129.089927473043,129.558812954213,131.468696440693,131.81183852641,132.338755801393,132.454462061688,133.872577120312,134.325902759592,135.639337896209,135.861781509449,135.803224744168,136.34709262832,137.447570430927,137.449147787771,137.447269874316,137.458561385303,137.718129802603,138.190896364162,139.98315724893,139.853264043727,140.694379234615,140.805625264038,141.042940421685,141.503707994332,141.648401275167,141.827118685637,142.644814348693,142.912653778601,143.365862512645,145.141089409443,146.00322337258,147.060422848446,147.301310019264,147.601163604352,147.819623511336,147.938916875303,148.504918406736,148.865571241657,148.946419036744,149.232632993161,149.5934219479,149.764103093754,150.919678913975,150.932130872244,151.087209063079,151.770689825069,152.177226486859,152.455354079936,152.712257470117,153.190956166229,153.469488631078,153.923593312142,154.438430757387,154.574739043764,154.93269145875,155.180990903519,155.372113143912,156.453882763645,156.932559017373,156.994671983599,157.596429536576,157.67706178865,160.085363477676,160.22004094236,160.450752073022,160.598704511263,160.817098315279,160.827460816156,161.412969510396,161.935203305044,161.944684514198,163.217488815952,163.627369167926,164.373778923625,165.099637031793,165.531830764866,165.732419798085,166.097677383759,166.464710691936,166.638520467079,167.49123294914,168.06075384533,168.946802397577,169.980128777029,170.710675866205,171.79141543799,173.126548751007,174.01863393422,176.492506894229,177.398796369572,181.290337446209,183.256447577533
"1359",125.640404982174,125.670932899017,126.533367095062,127.162969642012,127.11198079712,128.284126118582,128.347175270199,128.489269661493,128.937835852595,130.893945831886,131.222206977084,131.740309457081,131.835658524723,133.242975462669,133.697982662882,135.009890622304,135.236848745613,135.17387273711,135.694123007606,136.799400699922,136.788621573836,136.779831141689,136.785789348179,137.036372018687,137.484948399271,139.275704206772,139.119185359266,139.96870704585,140.076995857502,140.329070632334,140.771705159589,140.892953391708,141.051504681589,141.874208922369,142.105336849715,142.555494074395,144.370666378892,145.22290763007,146.275172179491,146.521641999914,146.792757961997,147.013269779189,147.1266097385,147.677755069633,148.020378690153,148.097993471749,148.377230578067,148.723362624832,148.887721349035,150.029510291998,150.036293372217,150.183320012269,150.879766060063,151.278571634471,151.555259297383,151.804775458908,152.260728374025,152.532579239641,152.961208219652,153.476546197391,153.615996337239,153.962439791448,154.206304894837,154.402983899617,155.495119501129,155.969248673067,156.022185731304,156.610280909162,156.683874478701,159.146240489052,159.270604442282,159.495893511998,159.636962071406,159.844921081759,159.864145126797,160.45367158043,160.988316625475,160.995768213292,162.271996581376,162.670338823329,163.433523623847,164.137196630216,164.561481412487,164.752707232939,165.088777690359,165.429963336084,165.591352254198,166.435433993808,166.982202341788,167.85586110365,168.865974572374,169.567321200778,170.650018782781,171.996908941307,172.839886822616,175.284635728017,176.198263148417,180.273224945657,182.090916523587
"1360",126.390625309595,126.477354114899,127.359520282649,128.063007887573,128.033689602971,129.179442626094,129.268150366356,129.428271977729,129.908399700552,131.801907021322,132.152834581691,132.682733446828,132.807819793574,134.227200618327,134.679312999339,135.996404551453,136.211564275479,136.152153604087,136.710759763381,137.809440018295,137.818082805735,137.820156107735,137.833831789072,138.097109438071,138.581958708282,140.373128986536,140.248745342313,141.085746911022,141.196922748133,141.429655985588,141.896848716656,142.050668563004,142.234192661523,143.051634780863,143.326151876769,143.783249818082,145.545117313125,146.41218005807,147.472038202011,147.709728772718,148.024806863723,148.242718379528,148.365331256755,148.938018369794,149.311031748677,149.39259182191,149.680199481534,150.04747455834,150.221253732419,151.388164111185,151.401755346134,151.560780226457,152.236080456372,152.642408494967,152.921876928674,153.182304391713,153.673000334633,153.955644999983,154.419734449659,154.932398155412,155.066061672329,155.427358478318,155.677158663749,155.865253191128,156.942825695954,157.421561034336,157.487719243055,158.09741374163,158.181562571324,160.570868340396,160.712245990887,160.94530244477,161.094529834695,161.318629643797,161.325397989691,161.911078383117,162.427694994508,162.437768708352,163.712008338578,164.122161182576,164.862773645013,165.602140835943,166.039399852772,166.245130349297,166.622765985642,167.005332124436,167.181617963346,168.039348106768,168.618805316493,169.512731624092,170.563781100307,171.305365888854,172.375638685187,173.705229740755,174.624799961899,177.111304965441,178.012729342003,181.809415210504,183.839384604423
